,Ham madde tedarikçileri,Sipariş Miktarı,İrsaliye Miktarı,Fatura Miktarı,Ham madde ürün adı,Br. Fiyat,Alt Toplam,KDV,Genel Toplam,Sipariş Tarihi,İstenen Teslim Tarihi,Gerçekleşen Teslim Tarihi,En Son İrsaliye Tarihi,Sevk Performansı (Gün),Zamanında,Sipariş Açan
2022-10-15 11:00:00,Nevşehir Hammadde Tic. A.Ş.,66.0,66,66,Ruminant besi vm,2800,184800,33264.0,218064.0,2022-10-15 11:00:00,2022-10-17 11:00:00,2022-10-20 11:00:00,2022-10-20 11:00:00,0,0,Satınalma-Kasım
2022-10-15 12:00:00,Ruşeym Hammadde Tic. A.Ş.,121.0,121,121,Masarasyon suyu,860,104060,18730.8,122790.8,2022-10-15 12:00:00,2022-10-18 12:00:00,2022-10-18 12:00:00,2022-10-18 12:00:00,0,0,Satınalma-Seyfettin
2022-10-15 13:00:00,Karadere Hammadde Tic. A.Ş.,36.0,36,36,ATK (%26-28),180,6480,1166.3999999999999,7646.4,2022-10-15 13:00:00,2022-10-18 13:00:00,2022-10-21 13:00:00,2022-10-21 13:00:00,0,0,Satınalma-Seyfettin
2022-10-15 14:00:00,Ordulu Hammadde Tic. A.Ş.,14.0,14,14,İthal kepek,270.0,3780.0,680.4,4460.4,2022-10-15 14:00:00,2022-10-17 14:00:00,2022-10-17 14:00:00,2022-10-17 14:00:00,2,0,Satınalma-Tahir
2022-10-15 15:00:00,Formül Hammadde Tic. A.Ş.,197.0,197,197,Mermer tozu,150,29550,5319.0,34869.0,2022-10-15 15:00:00,2022-10-17 15:00:00,2022-10-21 15:00:00,2022-10-21 15:00:00,0,0,Satınalma-Sıddık
2022-10-15 16:00:00,Uğrakdere Hammadde Tic. A.Ş.,34.0,34,34,VPC,1450,49300,8874.0,58174.0,2022-10-15 16:00:00,2022-10-18 16:00:00,2022-10-19 16:00:00,2022-10-19 16:00:00,0,0,Satınalma -Süreyya
2022-10-15 17:00:00,Salihli Hammadde Tic. A.Ş.,69.0,69,69,Melas,3800,262200,47196.0,309396.0,2022-10-15 17:00:00,2022-10-17 17:00:00,2022-10-21 17:00:00,2022-10-21 17:00:00,1,0,Satınalma-Tahir
2022-10-15 18:00:00,Ceyhan Hammadde Tic. A.Ş.,10.0,10,10,Organik selenyum,925.0,9250.0,1665.0,10915.0,2022-10-15 18:00:00,2022-10-17 18:00:00,2022-10-20 18:00:00,2022-10-20 18:00:00,0,0,Satınalma-Tahir
2022-10-15 19:00:00,Ceyhan Hammadde Tic. A.Ş.,119.0,119,119,VPC,1450,172550,31059.0,203609.0,2022-10-15 19:00:00,2022-10-17 19:00:00,2022-10-21 19:00:00,2022-10-21 19:00:00,0,0,Satınalma-Tahir
2022-10-15 20:00:00,Dünya Hammadde Tic. A.Ş.,63.0,63,63,ATK (%26-28),180,11340,2041.1999999999998,13381.2,2022-10-15 20:00:00,2022-10-17 20:00:00,2022-10-19 20:00:00,2022-10-19 20:00:00,0,0,Satınalma -Süreyya
2022-10-15 21:00:00,Panama Hammadde Tic. A.Ş.,105.0,105,105,VPC,1450,152250,27405.0,179655.0,2022-10-15 21:00:00,2022-10-18 21:00:00,2022-10-22 21:00:00,2022-10-22 21:00:00,0,0,Satınalma-Kasım
2022-10-15 22:00:00,Hasankaya Hammadde Tic. A.Ş.,109.0,109,109,Masarasyon suyu,860,93740,16873.2,110613.2,2022-10-15 22:00:00,2022-10-17 22:00:00,2022-10-18 22:00:00,2022-10-18 22:00:00,0,0,Satınalma-Kasım
2022-10-15 23:00:00,LDK Hammadde Tic. A.Ş.,189.0,189,189,Masarasyon suyu,860,162540,29257.2,191797.2,2022-10-15 23:00:00,2022-10-17 23:00:00,2022-10-18 23:00:00,2022-10-18 23:00:00,0,0,Satınalma-Tahir
2022-10-16 00:00:00,Güzel Hammadde Tic. A.Ş.,19.0,19,19,Natmin,250.0,4750.0,855.0,5605.0,2022-10-16 00:00:00,2022-10-18 00:00:00,2022-10-19 00:00:00,2022-10-19 00:00:00,0,0,Satınalma-Tahir
2022-10-16 01:00:00,Asrın Hammadde Tic. A.Ş.,28.0,28,28,Buğday,9250,259000,46620.0,305620.0,2022-10-16 01:00:00,2022-10-18 01:00:00,2022-10-22 01:00:00,2022-10-22 01:00:00,0,0,Satınalma-Sıddık
2022-10-16 02:00:00,Güzel Hammadde Tic. A.Ş.,70.0,70,70,VPC,1450,101500,18270.0,119770.0,2022-10-16 02:00:00,2022-10-18 02:00:00,2022-10-22 02:00:00,2022-10-22 02:00:00,0,0,Satınalma -Süreyya
2022-10-16 03:00:00,Edirne Hammadde Tic. A.Ş.,90.0,90,90,Bisküvit,950,85500,15390.0,100890.0,2022-10-16 03:00:00,2022-10-19 03:00:00,2022-10-22 03:00:00,2022-10-22 03:00:00,0,0,Satınalma-Seyfettin
2022-10-16 04:00:00,Dünya Hammadde Tic. A.Ş.,18.0,18,18,Tuz,150.0,2700.0,486.0,3186.0,2022-10-16 04:00:00,2022-10-19 04:00:00,2022-10-22 04:00:00,2022-10-22 04:00:00,0,0,Satınalma-Tahir
2022-10-16 05:00:00,Şamıtlı Hammadde Tic. A.Ş.,10.0,10,10,İthal kepek,270.0,2700.0,486.0,3186.0,2022-10-16 05:00:00,2022-10-19 05:00:00,2022-10-23 05:00:00,2022-10-23 05:00:00,0,0,Satınalma-Seyfettin
2022-10-16 06:00:00,Tahsinli Hammadde Tic. A.Ş.,33.0,33,33,Fındık küspesi,4300,141900,25542.0,167442.0,2022-10-16 06:00:00,2022-10-18 06:00:00,2022-10-21 06:00:00,2022-10-21 06:00:00,0,0,Satınalma-Seyfettin
2022-10-16 07:00:00,Ruşeym Hammadde Tic. A.Ş.,11.0,11,11,İthal kepek,270.0,2970.0,534.6,3504.6,2022-10-16 07:00:00,2022-10-18 07:00:00,2022-10-19 07:00:00,2022-10-19 07:00:00,0,0,Satınalma-Kasım
2022-10-16 08:00:00,Hasankaya Hammadde Tic. A.Ş.,91.0,91,91,Ruminant besi vm,2800,254800,45864.0,300664.0,2022-10-16 08:00:00,2022-10-19 08:00:00,2022-10-23 08:00:00,2022-10-23 08:00:00,0,0,Satınalma-Kasım
2022-10-16 09:00:00,Asrın Hammadde Tic. A.Ş.,197.0,197,197,Bisküvit,950,187150,33687.0,220837.0,2022-10-16 09:00:00,2022-10-18 09:00:00,2022-10-22 09:00:00,2022-10-22 09:00:00,0,0,Satınalma-Kasım
2022-10-16 10:00:00,Panama Hammadde Tic. A.Ş.,179.0,179,179,VPC,1450,259550,46719.0,306269.0,2022-10-16 10:00:00,2022-10-18 10:00:00,2022-10-21 10:00:00,2022-10-21 10:00:00,0,0,Satınalma-Tahir
2022-10-16 11:00:00,Karadere Hammadde Tic. A.Ş.,188.0,188,188,Mermer tozu,150,28200,5076.0,33276.0,2022-10-16 11:00:00,2022-10-19 11:00:00,2022-10-20 11:00:00,2022-10-20 11:00:00,0,0,Satınalma -Süreyya
2022-10-16 12:00:00,LDK Hammadde Tic. A.Ş.,132.0,132,132,ATK (%26-28),180,23760,4276.8,28036.8,2022-10-16 12:00:00,2022-10-19 12:00:00,2022-10-19 12:00:00,2022-10-19 12:00:00,0,0,Satınalma-Sıddık
2022-10-16 13:00:00,Ruşeym Hammadde Tic. A.Ş.,28.0,28,28,Kepek,3000,84000,15120.0,99120.0,2022-10-16 13:00:00,2022-10-18 13:00:00,2022-10-21 13:00:00,2022-10-21 13:00:00,0,0,Satınalma-Sıddık
2022-10-16 14:00:00,Edirne Hammadde Tic. A.Ş.,14.0,14,14,Organik selenyum,925.0,12950.0,2331.0,15281.0,2022-10-16 14:00:00,2022-10-18 14:00:00,2022-10-19 14:00:00,2022-10-19 14:00:00,0,0,Satınalma-Seyfettin
2022-10-16 16:00:00,Ordulu Hammadde Tic. A.Ş.,81.0,81,81,VPC,1450,117450,21141.0,138591.0,2022-10-16 16:00:00,2022-10-19 16:00:00,2022-10-20 16:00:00,2022-10-20 16:00:00,0,0,Satınalma-Tahir
2022-10-16 17:00:00,Salihli Hammadde Tic. A.Ş.,140.0,140,140,Mısır,6000,840000,151200.0,991200.0,2022-10-16 17:00:00,2022-10-18 17:00:00,2022-10-20 17:00:00,2022-10-20 17:00:00,0,0,Satınalma-Seyfettin
2022-10-16 18:00:00,Salihli Hammadde Tic. A.Ş.,18.0,18,18,Organik selenyum,925.0,16650.0,2997.0,19647.0,2022-10-16 18:00:00,2022-10-18 18:00:00,2022-10-21 18:00:00,2022-10-21 18:00:00,0,0,Satınalma -Süreyya
2022-10-16 19:00:00,Edirne Hammadde Tic. A.Ş.,36.0,36,36,Kepek,3000,108000,19440.0,127440.0,2022-10-16 19:00:00,2022-10-18 19:00:00,2022-10-18 19:00:00,2022-10-18 19:00:00,0,0,Satınalma-Kasım
2022-10-16 20:00:00,Iğdır Hammadde Tic. A.Ş.,17.0,17,17,Vanilya aroması,380.0,6460.0,1162.8,7622.8,2022-10-16 20:00:00,2022-10-18 20:00:00,2022-10-19 20:00:00,2022-10-19 20:00:00,0,0,Satınalma-Kasım
2022-10-16 21:00:00,Uğrakdere Hammadde Tic. A.Ş.,174.0,174,174,Melas,3800,661200,119016.0,780216.0,2022-10-16 21:00:00,2022-10-19 21:00:00,2022-10-23 21:00:00,2022-10-23 21:00:00,0,0,Satınalma-Tahir
2022-10-16 22:00:00,Güzel Hammadde Tic. A.Ş.,171.0,171,171,Mısır,6000,1026000,184680.0,1210680.0,2022-10-16 22:00:00,2022-10-18 22:00:00,2022-10-18 22:00:00,2022-10-18 22:00:00,0,0,Satınalma-Kasım
2022-10-16 23:00:00,Uğrakdere Hammadde Tic. A.Ş.,139.0,139,139,Mısır,6000,834000,150120.0,984120.0,2022-10-16 23:00:00,2022-10-19 23:00:00,2022-10-19 23:00:00,2022-10-19 23:00:00,0,0,Satınalma -Süreyya
2022-10-17 00:00:00,Edirne Hammadde Tic. A.Ş.,69.0,69,69,ATK (%30-32),160,11040,1987.1999999999998,13027.2,2022-10-17 00:00:00,2022-10-20 00:00:00,2022-10-22 00:00:00,2022-10-22 00:00:00,0,0,Satınalma-Sıddık
2022-10-17 01:00:00,Karadere Hammadde Tic. A.Ş.,105.0,105,105,Mermer tozu,150,15750,2835.0,18585.0,2022-10-17 01:00:00,2022-10-19 01:00:00,2022-10-22 01:00:00,2022-10-22 01:00:00,0,0,Satınalma-Seyfettin
2022-10-17 02:00:00,Salihli Hammadde Tic. A.Ş.,19.0,19,19,Kekik aroması,920.0,17480.0,3146.4,20626.4,2022-10-17 02:00:00,2022-10-19 02:00:00,2022-10-23 02:00:00,2022-10-23 02:00:00,0,0,Satınalma-Sıddık
2022-10-17 04:00:00,Iğdır Hammadde Tic. A.Ş.,187.0,187,187,Melas,3800,710600,127908.0,838508.0,2022-10-17 04:00:00,2022-10-19 04:00:00,2022-10-19 04:00:00,2022-10-19 04:00:00,0,0,Satınalma-Tahir
2022-10-17 05:00:00,Iğdır Hammadde Tic. A.Ş.,106.0,106,106,Ruminant besi vm,2800,296800,53424.0,350224.0,2022-10-17 05:00:00,2022-10-20 05:00:00,2022-10-23 05:00:00,2022-10-23 05:00:00,0,0,Satınalma-Tahir
2022-10-17 06:00:00,Dünya Hammadde Tic. A.Ş.,151.0,151,151,Mısır,6000,906000,163080.0,1069080.0,2022-10-17 06:00:00,2022-10-20 06:00:00,2022-10-21 06:00:00,2022-10-21 06:00:00,0,0,Satınalma-Tahir
2022-10-17 07:00:00,Mersinli Hammadde Tic. A.Ş.,9.0,9,9,Natmin,250.0,2250.0,405.0,2655.0,2022-10-17 07:00:00,2022-10-19 07:00:00,2022-10-22 07:00:00,2022-10-22 07:00:00,0,0,Satınalma -Süreyya
2022-10-17 08:00:00,Mersinli Hammadde Tic. A.Ş.,40.0,40,40,Arpa,7500,300000,54000.0,354000.0,2022-10-17 08:00:00,2022-10-20 08:00:00,2022-10-23 08:00:00,2022-10-23 08:00:00,0,0,Satınalma-Tahir
2022-10-17 09:00:00,Ceyhan Hammadde Tic. A.Ş.,91.0,91,91,Bisküvit,950,86450,15561.0,102011.0,2022-10-17 09:00:00,2022-10-20 09:00:00,2022-10-20 09:00:00,2022-10-20 09:00:00,0,0,Satınalma-Tahir
2022-10-17 10:00:00,Hasankaya Hammadde Tic. A.Ş.,119.0,119,119,Mermer tozu,150,17850,3213.0,21063.0,2022-10-17 10:00:00,2022-10-19 10:00:00,2022-10-22 10:00:00,2022-10-22 10:00:00,0,0,Satınalma-Kasım
2022-10-17 11:00:00,Ordulu Hammadde Tic. A.Ş.,197.0,197,197,Bisküvit,950,187150,33687.0,220837.0,2022-10-17 11:00:00,2022-10-19 11:00:00,2022-10-23 11:00:00,2022-10-23 11:00:00,0,0,Satınalma-Kasım
2022-10-17 12:00:00,Panama Hammadde Tic. A.Ş.,129.0,129,129,Bisküvit,950,122550,22059.0,144609.0,2022-10-17 12:00:00,2022-10-19 12:00:00,2022-10-22 12:00:00,2022-10-22 12:00:00,0,0,Satınalma-Tahir
2022-10-17 13:00:00,Iğdır Hammadde Tic. A.Ş.,138.0,138,138,Melas,3800,524400,94392.0,618792.0,2022-10-17 13:00:00,2022-10-19 13:00:00,2022-10-19 13:00:00,2022-10-19 13:00:00,0,0,Satınalma -Süreyya
2022-10-17 14:00:00,Iğdır Hammadde Tic. A.Ş.,4.0,4,4,Organik selenyum,925.0,3700.0,666.0,4366.0,2022-10-17 14:00:00,2022-10-20 14:00:00,2022-10-20 14:00:00,2022-10-20 14:00:00,0,0,Satınalma -Süreyya
2022-10-17 15:00:00,Panama Hammadde Tic. A.Ş.,20.0,20,20,VPC,1450,29000,5220.0,34220.0,2022-10-17 15:00:00,2022-10-20 15:00:00,2022-10-24 15:00:00,2022-10-24 15:00:00,0,0,Satınalma-Seyfettin
2022-10-17 16:00:00,Uğrakdere Hammadde Tic. A.Ş.,15.0,15,15,Tuz,150.0,2250.0,405.0,2655.0,2022-10-17 16:00:00,2022-10-20 16:00:00,2022-10-23 16:00:00,2022-10-23 16:00:00,0,0,Satınalma -Süreyya
2022-10-17 17:00:00,Formül Hammadde Tic. A.Ş.,96.0,96,96,Bisküvit,950,91200,16416.0,107616.0,2022-10-17 17:00:00,2022-10-19 17:00:00,2022-10-21 17:00:00,2022-10-21 17:00:00,0,0,Satınalma-Sıddık
2022-10-17 18:00:00,Mersinli Hammadde Tic. A.Ş.,13.0,13,13,İthal kepek,270.0,3510.0,631.8,4141.8,2022-10-17 18:00:00,2022-10-19 18:00:00,2022-10-19 18:00:00,2022-10-19 18:00:00,0,0,Satınalma-Seyfettin
2022-10-17 19:00:00,Asrın Hammadde Tic. A.Ş.,11.0,11,11,İthal kepek,270.0,2970.0,534.6,3504.6,2022-10-17 19:00:00,2022-10-19 19:00:00,2022-10-21 19:00:00,2022-10-21 19:00:00,0,0,Satınalma-Tahir
2022-10-17 20:00:00,Formül Hammadde Tic. A.Ş.,9.0,9,9,İthal kepek,270.0,2430.0,437.4,2867.4,2022-10-17 20:00:00,2022-10-20 20:00:00,2022-10-20 20:00:00,2022-10-20 20:00:00,2,0,Satınalma-Sıddık
2022-10-17 21:00:00,Asrın Hammadde Tic. A.Ş.,182.0,182,182,Melas,3800,691600,124488.0,816088.0,2022-10-17 21:00:00,2022-10-20 21:00:00,2022-10-23 21:00:00,2022-10-23 21:00:00,0,0,Satınalma-Sıddık
2022-10-17 22:00:00,Ceyhan Hammadde Tic. A.Ş.,53.0,53,53,Mısır,6000,318000,57240.0,375240.0,2022-10-17 22:00:00,2022-10-20 22:00:00,2022-10-22 22:00:00,2022-10-22 22:00:00,0,0,Satınalma -Süreyya
2022-10-17 23:00:00,Hasankaya Hammadde Tic. A.Ş.,151.0,151,151,Buğday,9250,1396750,251415.0,1648165.0,2022-10-17 23:00:00,2022-10-20 23:00:00,2022-10-22 23:00:00,2022-10-22 23:00:00,0,0,Satınalma-Seyfettin
2022-10-18 00:00:00,Güzel Hammadde Tic. A.Ş.,95.0,95,95,Ruminant besi vm,2800,266000,47880.0,313880.0,2022-10-18 00:00:00,2022-10-20 00:00:00,2022-10-23 00:00:00,2022-10-23 00:00:00,0,0,Satınalma-Kasım
2022-10-18 01:00:00,Iğdır Hammadde Tic. A.Ş.,6.0,6,6,Tuz,150.0,900.0,162.0,1062.0,2022-10-18 01:00:00,2022-10-21 01:00:00,2022-10-24 01:00:00,2022-10-24 01:00:00,0,1,Satınalma-Sıddık
2022-10-18 02:00:00,Panama Hammadde Tic. A.Ş.,104.0,104,104,ATK (%26-28),180,18720,3369.6,22089.6,2022-10-18 02:00:00,2022-10-20 02:00:00,2022-10-21 02:00:00,2022-10-21 02:00:00,0,0,Satınalma-Tahir
2022-10-18 03:00:00,Dünya Hammadde Tic. A.Ş.,88.0,88,88,ATK (%30-32),160,14080,2534.4,16614.4,2022-10-18 03:00:00,2022-10-21 03:00:00,2022-10-22 03:00:00,2022-10-22 03:00:00,0,0,Satınalma-Kasım
2022-10-18 04:00:00,Şamıtlı Hammadde Tic. A.Ş.,5.0,5,5,İthal kepek,270.0,1350.0,243.0,1593.0,2022-10-18 04:00:00,2022-10-21 04:00:00,2022-10-23 04:00:00,2022-10-23 04:00:00,0,0,Satınalma-Seyfettin
2022-10-18 05:00:00,Hasankaya Hammadde Tic. A.Ş.,13.0,13,13,Organik selenyum,925.0,12025.0,2164.5,14189.5,2022-10-18 05:00:00,2022-10-21 05:00:00,2022-10-25 05:00:00,2022-10-25 05:00:00,0,0,Satınalma-Seyfettin
2022-10-18 06:00:00,Ceyhan Hammadde Tic. A.Ş.,128.0,128,128,Ruminant besi vm,2800,358400,64512.0,422912.0,2022-10-18 06:00:00,2022-10-20 06:00:00,2022-10-24 06:00:00,2022-10-24 06:00:00,0,0,Satınalma-Tahir
2022-10-18 07:00:00,Nevşehir Hammadde Tic. A.Ş.,127.0,127,127,Masarasyon suyu,860,109220,19659.6,128879.6,2022-10-18 07:00:00,2022-10-20 07:00:00,2022-10-22 07:00:00,2022-10-22 07:00:00,0,0,Satınalma-Kasım
2022-10-18 08:00:00,Buhara Hammadde Tic. A.Ş.,168.0,168,168,ATK (%26-28),180,30240,5443.2,35683.2,2022-10-18 08:00:00,2022-10-20 08:00:00,2022-10-20 08:00:00,2022-10-20 08:00:00,0,0,Satınalma-Tahir
2022-10-18 09:00:00,Tahsinli Hammadde Tic. A.Ş.,194.0,194,194,Kepek,3000,582000,104760.0,686760.0,2022-10-18 09:00:00,2022-10-21 09:00:00,2022-10-23 09:00:00,2022-10-23 09:00:00,0,0,Satınalma-Seyfettin
2022-10-18 11:00:00,Hasankaya Hammadde Tic. A.Ş.,10.0,10,10,Natmin,250.0,2500.0,450.0,2950.0,2022-10-18 11:00:00,2022-10-21 11:00:00,2022-10-25 11:00:00,2022-10-25 11:00:00,0,0,Satınalma-Kasım
2022-10-18 12:00:00,Mersinli Hammadde Tic. A.Ş.,7.0,7,7,Kekik aroması,920.0,6440.0,1159.2,7599.2,2022-10-18 12:00:00,2022-10-21 12:00:00,2022-10-21 12:00:00,2022-10-21 12:00:00,0,0,Satınalma-Kasım
2022-10-18 13:00:00,Karadere Hammadde Tic. A.Ş.,27.0,27,27,Ruminant besi vm,2800,75600,13608.0,89208.0,2022-10-18 13:00:00,2022-10-20 13:00:00,2022-10-23 13:00:00,2022-10-23 13:00:00,0,0,Satınalma-Seyfettin
2022-10-18 15:00:00,Ordulu Hammadde Tic. A.Ş.,142.0,142,142,Ruminant besi vm,2800,397600,71568.0,469168.0,2022-10-18 15:00:00,2022-10-20 15:00:00,2022-10-24 15:00:00,2022-10-24 15:00:00,0,0,Satınalma-Tahir
2022-10-18 16:00:00,Uğrakdere Hammadde Tic. A.Ş.,6.0,6,6,Tuz,150.0,900.0,162.0,1062.0,2022-10-18 16:00:00,2022-10-21 16:00:00,2022-10-25 16:00:00,2022-10-25 16:00:00,0,0,Satınalma -Süreyya
2022-10-18 17:00:00,Panama Hammadde Tic. A.Ş.,12.0,12,12,Vanilya aroması,380.0,4560.0,820.8,5380.8,2022-10-18 17:00:00,2022-10-21 17:00:00,2022-10-22 17:00:00,2022-10-22 17:00:00,0,0,Satınalma-Seyfettin
2022-10-18 18:00:00,Buhara Hammadde Tic. A.Ş.,8.0,8,8,Sodyum bikarbonat,530.0,4240.0,763.1999999999999,5003.2,2022-10-18 18:00:00,2022-10-21 18:00:00,2022-10-21 18:00:00,2022-10-21 18:00:00,0,0,Satınalma-Sıddık
2022-10-18 19:00:00,Panama Hammadde Tic. A.Ş.,18.0,18,18,Natmin,250.0,4500.0,810.0,5310.0,2022-10-18 19:00:00,2022-10-21 19:00:00,2022-10-24 19:00:00,2022-10-24 19:00:00,0,0,Satınalma-Sıddık
2022-10-18 20:00:00,Karadere Hammadde Tic. A.Ş.,181.0,181,181,Melas,3800,687800,123804.0,811604.0,2022-10-18 20:00:00,2022-10-20 20:00:00,2022-10-21 20:00:00,2022-10-21 20:00:00,0,0,Satınalma-Sıddık
2022-10-18 21:00:00,Mersinli Hammadde Tic. A.Ş.,37.0,37,37,Fındık küspesi,4300,159100,28638.0,187738.0,2022-10-18 21:00:00,2022-10-20 21:00:00,2022-10-22 21:00:00,2022-10-22 21:00:00,0,1,Satınalma-Kasım
2022-10-18 22:00:00,Tahsinli Hammadde Tic. A.Ş.,78.0,78,78,Razmol,1100,85800,15444.0,101244.0,2022-10-18 22:00:00,2022-10-21 22:00:00,2022-10-23 22:00:00,2022-10-23 22:00:00,0,0,Satınalma-Seyfettin
2022-10-18 23:00:00,LDK Hammadde Tic. A.Ş.,4.0,4,4,Natmin,250.0,1000.0,180.0,1180.0,2022-10-18 23:00:00,2022-10-20 23:00:00,2022-10-24 23:00:00,2022-10-24 23:00:00,0,0,Satınalma-Tahir
2022-10-19 00:00:00,Dünya Hammadde Tic. A.Ş.,9.0,9,9,Vanilya aroması,380.0,3420.0,615.6,4035.6,2022-10-19 00:00:00,2022-10-21 00:00:00,2022-10-25 00:00:00,2022-10-25 00:00:00,0,0,Satınalma-Sıddık
2022-10-19 01:00:00,Asrın Hammadde Tic. A.Ş.,11.0,11,11,Amonyum klorür,890.0,9790.0,1762.2,11552.2,2022-10-19 01:00:00,2022-10-22 01:00:00,2022-10-24 01:00:00,2022-10-24 01:00:00,0,0,Satınalma-Tahir
2022-10-19 02:00:00,Şamıtlı Hammadde Tic. A.Ş.,6.0,6,6,İthal kepek,270.0,1620.0,291.59999999999997,1911.6,2022-10-19 02:00:00,2022-10-21 02:00:00,2022-10-24 02:00:00,2022-10-24 02:00:00,0,0,Satınalma-Seyfettin
2022-10-19 03:00:00,Iğdır Hammadde Tic. A.Ş.,69.0,69,69,VPC,1450,100050,18009.0,118059.0,2022-10-19 03:00:00,2022-10-22 03:00:00,2022-10-22 03:00:00,2022-10-22 03:00:00,0,0,Satınalma-Tahir
2022-10-19 04:00:00,Ceyhan Hammadde Tic. A.Ş.,8.0,8,8,Vanilya aroması,380.0,3040.0,547.1999999999999,3587.2,2022-10-19 04:00:00,2022-10-22 04:00:00,2022-10-26 04:00:00,2022-10-26 04:00:00,0,0,Satınalma-Sıddık
2022-10-19 05:00:00,Asrın Hammadde Tic. A.Ş.,72.0,72,72,Melas,3800,273600,49248.0,322848.0,2022-10-19 05:00:00,2022-10-21 05:00:00,2022-10-25 05:00:00,2022-10-25 05:00:00,0,0,Satınalma-Tahir
2022-10-19 06:00:00,Karadere Hammadde Tic. A.Ş.,8.0,8,8,Kekik aroması,920.0,7360.0,1324.8,8684.8,2022-10-19 06:00:00,2022-10-22 06:00:00,2022-10-23 06:00:00,2022-10-23 06:00:00,0,0,Satınalma-Sıddık
2022-10-19 08:00:00,Edirne Hammadde Tic. A.Ş.,20.0,20,20,Melas,3800,76000,13680.0,89680.0,2022-10-19 08:00:00,2022-10-21 08:00:00,2022-10-23 08:00:00,2022-10-23 08:00:00,0,0,Satınalma-Tahir
2022-10-19 09:00:00,Karadere Hammadde Tic. A.Ş.,12.0,12,12,Tuz,150.0,1800.0,324.0,2124.0,2022-10-19 09:00:00,2022-10-22 09:00:00,2022-10-25 09:00:00,2022-10-25 09:00:00,0,0,Satınalma-Tahir
2022-10-19 10:00:00,Nevşehir Hammadde Tic. A.Ş.,14.0,14,14,Sodyum bikarbonat,530.0,7420.0,1335.6,8755.6,2022-10-19 10:00:00,2022-10-21 10:00:00,2022-10-25 10:00:00,2022-10-25 10:00:00,0,0,Satınalma-Sıddık
2022-10-19 11:00:00,Ceyhan Hammadde Tic. A.Ş.,135.0,135,135,Fındık küspesi,4300,580500,104490.0,684990.0,2022-10-19 11:00:00,2022-10-22 11:00:00,2022-10-24 11:00:00,2022-10-24 11:00:00,0,1,Satınalma -Süreyya
2022-10-19 14:00:00,Özeniş Hammadde Tic. A.Ş.,9.0,9,9,Sodyum bikarbonat,530.0,4770.0,858.6,5628.6,2022-10-19 14:00:00,2022-10-22 14:00:00,2022-10-25 14:00:00,2022-10-25 14:00:00,0,0,Satınalma-Sıddık
2022-10-19 15:00:00,Iğdır Hammadde Tic. A.Ş.,124.0,124,124,ATK (%26-28),180,22320,4017.6,26337.6,2022-10-19 15:00:00,2022-10-22 15:00:00,2022-10-24 15:00:00,2022-10-24 15:00:00,0,0,Satınalma-Kasım
2022-10-19 16:00:00,Buhara Hammadde Tic. A.Ş.,146.0,146,146,Razmol,1100,160600,28908.0,189508.0,2022-10-19 16:00:00,2022-10-21 16:00:00,2022-10-25 16:00:00,2022-10-25 16:00:00,0,0,Satınalma-Sıddık
2022-10-19 17:00:00,LDK Hammadde Tic. A.Ş.,28.0,28,28,Ruminant besi vm,2800,78400,14112.0,92512.0,2022-10-19 17:00:00,2022-10-22 17:00:00,2022-10-22 17:00:00,2022-10-22 17:00:00,0,0,Satınalma-Kasım
2022-10-19 18:00:00,Buhara Hammadde Tic. A.Ş.,84.0,84,84,Arpa,7500,630000,113400.0,743400.0,2022-10-19 18:00:00,2022-10-22 18:00:00,2022-10-24 18:00:00,2022-10-24 18:00:00,0,0,Satınalma-Tahir
2022-10-19 19:00:00,Hasankaya Hammadde Tic. A.Ş.,90.0,90,90,Buğday,9250,832500,149850.0,982350.0,2022-10-19 19:00:00,2022-10-22 19:00:00,2022-10-22 19:00:00,2022-10-22 19:00:00,0,0,Satınalma-Seyfettin
2022-10-19 20:00:00,Buhara Hammadde Tic. A.Ş.,198.0,198,198,Mısır,6000,1188000,213840.0,1401840.0,2022-10-19 20:00:00,2022-10-22 20:00:00,2022-10-23 20:00:00,2022-10-23 20:00:00,0,0,Satınalma-Seyfettin
2022-10-19 21:00:00,Ruşeym Hammadde Tic. A.Ş.,194.0,194,194,Arpa,7500,1455000,261900.0,1716900.0,2022-10-19 21:00:00,2022-10-22 21:00:00,2022-10-25 21:00:00,2022-10-25 21:00:00,0,0,Satınalma-Tahir
2022-10-19 22:00:00,Edirne Hammadde Tic. A.Ş.,184.0,184,184,Arpa,7500,1380000,248400.0,1628400.0,2022-10-19 22:00:00,2022-10-22 22:00:00,2022-10-26 22:00:00,2022-10-26 22:00:00,0,0,Satınalma-Kasım
2022-10-19 23:00:00,Edirne Hammadde Tic. A.Ş.,33.0,33,33,ATK (%30-32),160,5280,950.4,6230.4,2022-10-19 23:00:00,2022-10-22 23:00:00,2022-10-22 23:00:00,2022-10-22 23:00:00,0,0,Satınalma-Tahir
2022-10-20 00:00:00,Tahsinli Hammadde Tic. A.Ş.,163.0,163,163,Buğday,9250,1507750,271395.0,1779145.0,2022-10-20 00:00:00,2022-10-22 00:00:00,2022-10-23 00:00:00,2022-10-23 00:00:00,0,0,Satınalma-Tahir
